family,dataset,outcome,condition.name,estimate,std.error,pred_gpt,pred_expert,cell,z_raw_gpt,z_raw_expert,recal_gpt,recal_expert,z_recal_gpt,z_recal_expert
Broockman,Broockman-oppose-reducing police funding in order to increase social services funding,main,"Americans do not feel safe in cities controlled by the Left, cities that defunded the police, and cities that ignore police staffing issues.",0.039859113735293016,0.03624912202340421,0.09333333333333335,-0.5423627274695297,Broockman-oppose-reducing police funding in order to increase social services funding main,1.4751866145479264,-16.06168118579291,0.03362170627542806,0.023081792866683846,-0.17207058024295824,-0.4628338545076184
Broockman,Broockman-oppose-reducing police funding in order to increase social services funding,main,"Defunding the police hurts Black people, who are half of all crime victims, but only 13% of Americans. Slashing police budgets means fewer officers, longer wait times, less training, and fewer crimes solved.",0.13482706662481758,0.0362801622743035,0.27999999999999997,-0.03695572810269821,Broockman-oppose-reducing police funding in order to increase social services funding main,4.00144112580239,-4.734895986096127,0.0615945055077286,0.03428629241286051,-2.018529039738009,-2.7712327594291946
Broockman,Broockman-oppose-reducing police funding in order to increase social services funding,main,Our major cities are being overrun by criminals since our laws are no longer being enforced -- and Americans are sick and tired of inaction.,0.05993247855782412,0.036148693772640364,0.29333333333333333,-0.14561360466779333,Broockman-oppose-reducing police funding in order to increase social services funding main,6.456688483503707,-5.686127540829369,0.06617289664305774,0.032219130632825194,0.17263191097534952,-0.7666486678413302
Broockman,Broockman-oppose-reducing police funding in order to increase social services funding,main,"Police departments must have the resources they need to solve shootings and murders and hold people accountable for their actions. The message must be clear: if you pick up a gun, pull the trigger, and take someone's life, police will track you down, arrest you, and hold you accountable.",0.025099754925637097,0.03539000185567024,0.4066666666666666,0.49459039753872985,Broockman-oppose-reducing police funding in order to increase social services funding main,10.781771453337583,13.266194348556391,0.0893207224417768,0.04731574489450438,1.8146641466154692,0.6277476350374309
Broockman,Broockman-oppose-reducing police funding in order to increase social services funding,main,"Some folks throw around the term ""defund"" the police, but police and public safety are important pillars of our community and we must give police the resources they need to protect our communities.",0.055295426610709165,0.03718648610721677,0.18,0.23034166270129142,Broockman-oppose-reducing police funding in order to increase social services funding main,3.353491723572383,4.707254016577036,0.04757724828661019,0.04084571592909313,-0.20755331121756923,-0.3885742428030001
Broockman,Broockman-support-requiring background checks for gun purchases,main,"Across our country, there are far too many cases involving guns in domestic violence. We must always put the safety of the victims of domestic violence first.",0.029758923038579136,0.019624071139240706,0.07999999999999999,-0.10566654376835063,Broockman-support-requiring background checks for gun purchases main,2.560176051388121,-6.900987356090967,0.03151658536555541,0.0333352829257864,0.08956665079865193,0.18224352438551342
Broockman,Broockman-support-requiring background checks for gun purchases,main,"Millions of American outdoorsmen who use guns safely for hunting and keeping their families safe value guns but we can put into place commonsense regulations like background checks to prevent terrorists, criminals and domestic abusers from having access to dangerous illegal guns.",0.0037147773063832636,0.019522392888808297,0.1,0.1198506315623407,Broockman-support-requiring background checks for gun purchases main,4.932040003600925,5.94885344831551,0.03491791574580197,0.03866776483936089,1.59832550328944,1.7904048818224176
Broockman,Broockman-support-requiring background checks for gun purchases,main,One fundamental freedom every American should have is the freedom to be safe in our homes and neighborhoods: freedom to live our lives without the constant threat of gun violence hanging over our heads. Reasonable gun control laws would help prevent the state of fear we have grown used to.,-0.010063030026272944,0.019271744483626178,0.07999999999999997,-0.07392377106786212,Broockman-support-requiring background checks for gun purchases main,4.673320056873576,-3.3136979942758726,0.03177188829989281,0.034303068643236984,2.170790421267254,2.3021319480031828
Broockman,Broockman-support-requiring background checks for gun purchases,main,We need immediate solutions that make our communities safer. We need guns off the street by making it harder for violent criminals to get their hands on them. We need background checks before people can purchase a gun.,-0.007304846742472874,0.01955574966598111,0.08666666666666667,0.05973968327387208,Broockman-support-requiring background checks for gun purchases main,4.805313783117759,3.4283794363033095,0.032827851810260565,0.03734276917221655,2.0522198963585465,2.2830940606873154
Broockman,Broockman-oppose-requiring background checks for gun purchases,main,Study after study has concluded that universal background checks have no effect on crime or suicide rates.,0.0317970613262058,0.019538795162639108,0.05333333333333333,-0.22439213514037692,Broockman-oppose-requiring background checks for gun purchases main,1.1022313212182027,-13.111821600773627,0.027161108398561732,0.030601615672448772,-0.23726912990564814,-0.06118318165507389
Broockman,Broockman-oppose-requiring background checks for gun purchases,main,"The federal government has said that nearly half of illegally trafficked firearms originate with ""straw purchasers"" -- people who pass background checks to buy firearms for criminals. The terrorists who attacked in San Bernardino in 2015 got firearms from a straw purchaser who passed a background check.",0.00100952141945825,0.01906741198420844,-0.08666666666666667,-0.31991530389189893,Broockman-oppose-requiring background checks for gun purchases main,-4.5982217281893325,-16.83106367959878,0.004720784305216112,0.028710679208967284,0.19463904639137794,1.4528011359093218
Broockman,Broockman-oppose-requiring background checks for gun purchases,main,"There are thousands of laws on the books that limit the owning and using of firearms, but they haven't stopped madmen from carrying out evil acts. Criminals will breaks laws regardless. Gun control laws are meaningless red-tape that prevent law-abiding citizens from getting guns to keep themselves safe.",0.02892202670026485,0.01909454672579436,-0.019999999999999993,0.21482929375287027,Broockman-oppose-requiring background checks for gun purchases main,-2.5620941624226807,9.736144550709223,0.015096328158791595,0.040696275240865276,-0.7240652915209793,0.6166288579500492
Broockman,Broockman-oppose-requiring background checks for gun purchases,main,"Under a law requiring background checks, if you lend a shotgun to a friend currently being stalked by a former spouse without first making time for a background check, you would be subject to the exact same criminal penalties as if you had knowingly bought a firearm for a dangerous criminal.",0.0848323585937757,0.01954106956131973,0.03999999999999997,0.3294781452794055,Broockman-oppose-requiring background checks for gun purchases main,-2.2942632926561224,12.519569920056481,0.024480286594749576,0.04279268976816054,-3.0884733207484767,-2.151349428120861
Broockman,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth,main,Individuals who identify as transgender are threatening to end women's sports as we know it.,-1.515656202351631e-4,0.03378345601449125,0.02666666666666666,-0.5669034510287871,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth main,0.7938273773825352,-16.776018568539772,0.023146346551274226,0.023249900036422907,0.689624890997412,0.6926901038964197
Broockman,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth,main,It's a denial of science and shows complete disregard for fairness to say that a male athlete who identifies as female is just the same as the biological females.,-0.06284392586613524,0.03530848793860717,0.06666666666666668,-0.04975803733322144,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth main,3.667973342783446,0.37061594242344675,0.030009299542767025,0.03516505545246388,2.6297706537405774,2.775790951145027
Broockman,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth,main,"Science (and common sense) tells us the differences between men and women: males are generally bigger, faster, and stronger than females. They have larger hearts and lungs, denser bones, and stronger muscles. No amount of testosterone suppression can eliminate all those advantages. The bottom line is that when our laws and policies ignore biological reality--the reality that men and women are different--it is most often women and girls who suffer the consequences.",-0.029619827289488077,0.03448916816646202,0.12000000000000001,0.6166614883620084,Broockman-support-requiring transgender athletes to compete with their sex assigned at birth main,4.338168626374165,18.73867506842203,0.03837135027971119,0.05143315740087351,1.9713777160713113,2.350099726939172
Broockman,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth,main,"As a nation, we decided long ago that discrimination is wrong and that everyone should have the same opportunities to succeed in life--and that should include transgender youth.",0.0447756449236756,0.03493968087855396,0.05333333333333332,-0.007038314552528076,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth main,0.24492749202270048,-1.482954571230992,0.027055446282692328,0.03550349999939922,-0.5071654404222095,-0.26537577594097717
Broockman,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth,main,"Local schools across the nation have already created policies that both protect transgender youth and ensure a level playing field for all students--and they're working. And they've done it without blanket policies that would require schools to test, for example, a 13-year-old transgender girl who simply wants to be part of the school volleyball team.",0.10190817010765135,0.034617178723481176,0.11333333333333336,0.14135453199819117,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth main,0.33004316489639873,1.1395025055517585,0.03650603817163096,0.038516822519531264,-1.8892970007303769,-1.831210685725845
Broockman,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth,main,Trans kids just want to live life as their true selves and be the person they've always meant to be. Anti-trans sports bans represent a cruel effort to rob them of that opportunity.,0.03434049552714005,0.034617478729892855,0.09333333333333334,-0.1343162174456631,Broockman-oppose-requiring transgender athletes to compete with their sex assigned at birth main,1.7041344422132003,-4.872010301176696,0.03365473049651131,0.03264982981646959,-0.019809791347876797,-0.04883849929863721
Broockman,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,"Human beings are born either male or female, and there are only two genders. To deny that is to deny science.",0.08545249445623432,0.03611628392253258,0.019999999999999997,-0.6099155250036866,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,-1.8122710131703,-19.253587134032028,0.021053605973794284,0.02050380194720988,-1.7830984112477373,-1.7983215728488504
Broockman,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,"Parents across the country have been increasingly concerned about the transgender policies of some school districts, including one Oklahoma school district that raised alarms after parents found out their female students were being forced to share bathrooms with a biologically male transgender student.",0.019091424635597425,0.036243345721959364,0.06,0.03665865853019198,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,1.128719618719323,0.48470232382411643,0.02834504274927159,0.036654860939189515,0.25531909180414103,0.48459754345887107
Broockman,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,Schools should never be forced to give male students unrestricted access to areas where girls are changing clothes. Claiming a female gender identity doesn't change that.,0.040322938328940953,0.03621339373160335,0.04,0.5732568664734946,Broockman-support-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,-0.008917648849329607,14.716486725723895,0.024900788175767276,0.04892460281709427,-0.4258686790714895,0.23752715782190456
Broockman,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,"All of us, including transgender people, are concerned about safety in restrooms. And when we stop and think about it, it's already illegal to enter a restroom or locker room to harm someone, period. Nondiscrimination laws don't change that.",-0.048015156480008286,0.03670728019010963,0.09999999999999999,0.17488523400377118,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,4.032310640108099,6.072375543199126,0.03522207668635042,0.04031626608685935,2.26759467700323,2.406373398121377
Broockman,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,"Forcing transgender students into restrooms that don't match the gender they live every day makes hostility, discrimination and bullying even worse. For example, forcing a transgender student who lives life every day as a girl to use the boy's restroom puts her at risk for harassment and assault.",0.029003990253391766,0.03496354418073462,0.13333333333333336,-0.012914354232046763,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,2.9839464369126647,-1.1989157697730226,0.04019074717414316,0.03546129988412095,0.31995488966806296,0.18468692983039314
Broockman,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth,main,"No one should worry about losing their job simply because of who they are. But in many states, it's legal to discriminate against transgender Americans just because of which bathrooms they use. Love is love, and we must protect our friends, family, and neighbors from hate.",0.015031195436871392,0.03640124821516804,0.1,-0.16197087977172453,Broockman-oppose-requiring transgender individuals to use public bathrooms that match the sex they were assigned at birth main,2.3342277732037484,-4.862527629886079,0.03485137762888844,0.03214899857639048,0.5444918282708276,0.470253191273432
Broockman,Broockman-support-right-to-work laws,main,Bolstering the power of union bosses and shielding them from financial transparency isn't being pro-worker. Forcing workers to pay union dues that support radical left-wing causes isn't pro-worker. Being pro-worker means giving workers freedom and choice.,-0.08132009638134956,0.031037629496226155,0.046666666666666676,-0.06584691996806884,Broockman-support-right-to-work laws main,4.123599808534929,0.49852958052618335,0.027062748122781498,0.03491542776448988,3.4919820315952044,3.744987166625352
Broockman,Broockman-support-right-to-work laws,main,"Right to Work states enjoy a higher standard of living than do non-Right to Work states. Families in Right to Work states, on average, have greater after-tax income and purchasing power than do those families living in non-Right to Work states, independent studies reveal. What's more, Right to Work states have greater economic vitality, official Department of Labor statistics show, with faster growth in manufacturing and nonagricultural jobs, lower unemployment rates and fewer work stoppages.",-0.04374775412473264,0.031231735956843566,0.12666666666666668,0.037187451191922447,Broockman-support-right-to-work laws main,5.456450484432894,2.591441136300987,0.03955476153686577,0.03703773107042749,2.667239367568519,2.5866472906530267
Broockman,Broockman-support-right-to-work laws,main,"Right-to-work laws protect workers' freedom. In the absence of right-to-work, unions force workers to purchase their representation--whether or not they see any benefit from it. Such compulsory dues allow unions to take workers for granted. They collect dues no matter how well they represent them. Research confirms that unions pay more attention to their members in right-to-work states.",-0.06342153702171811,0.03142256448395027,0.09999999999999999,0.02876219088645518,Broockman-support-right-to-work laws main,5.200770201464271,2.933679329554978,0.03531266290699714,0.03695879617945329,3.1421432830266225,3.1945302635131116
Broockman,Broockman-oppose-right-to-work laws,main,Right to work is the name for a policy designed to take away rights from working people. Backers of right to work laws claim that these laws protect workers against being forced to join a union. The reality is that federal law already makes it illegal to force someone to join a union. The real purpose of right to work laws is to tilt the balance toward big corporations and further rig the system at the expense of working families.,0.35610031685835153,0.030941396689888327,0.04666666666666667,0.2741174530511687,Broockman-oppose-right-to-work laws main,-10.000636147521034,-2.6496174244769923,0.023232080071539315,0.03918237730262135,-10.758022338907338,-10.242522104999196
Broockman,Broockman-oppose-right-to-work laws,main,"We must restore worker power and fight back against so-called ""right to work"" laws intended to weaken the power of workers. We must ensure our future is built by union workers in good, stable jobs here in America.",0.16877274842379136,0.031034900863486294,0.1,-0.3807547177782522,Broockman-oppose-right-to-work laws main,-2.21598092825568,-17.706757582995305,0.03394741019774933,0.025394669201830946,-4.344313481750767,-4.6198980899806905
Broockman,Broockman-oppose-right-to-work laws,main,Workers should have a strong ability to negotiate for better conditions and benefits at their jobs. Protecting workers' rights from right-to-work laws helps both workers and their companies by allowing workers to do their best at their jobs.,0.03920563620234151,0.03020863135347794,0.09333333333333335,0.10537648751589719,Broockman-oppose-right-to-work laws main,1.7917957453163493,2.1904617438398906,0.03362561678086749,0.038108886482068324,-0.18471606198178794,-0.03630583946157206
Broockman,Broockman-support-the DREAM Act,main,70% of Americans support creating a path to citizenship for undocumented immigrants who were brought to the United States as children. We need to protect immigrants who contribute to our country and to their communities.,0.05262146141405173,0.031299398584556014,0.12666666666666662,0.16898174448722916,Broockman-support-the DREAM Act main,2.3657069656651752,3.7176523618761417,0.038958320071023664,0.039472188561427576,-0.43653047537372935,-0.4201126362572465
Broockman,Broockman-support-the DREAM Act,main,"DREAMers are just as American as any of our kids. They make America a better and stronger place, this is the only home they know, and they deserve to live without fear.",0.025502091888616765,0.031427260961762835,0.13999999999999999,-0.04225520422476136,Broockman-support-the DREAM Act main,3.643267170202692,-2.156003865428094,0.04130219439331657,0.034810788455745076,0.5027514973043179,0.29619815034005315
Broockman,Broockman-support-the DREAM Act,main,Immigrants who significantly contribute to their communities and families shouldn't have to leave those communities and families. It's time to deliver protections from deportation for millions of deserving immigrants who work hard and contribute to the success of our country.,0.0288967309916542,0.031327095955576416,0.13999999999999999,-0.014931287996421225,Broockman-support-the DREAM Act main,3.546555006755062,-1.3990450647013697,0.04127917720860158,0.03541577414511982,0.3952631368865594,0.20809599340807058
Broockman,Broockman-support-the DREAM Act,main,No one should be punished for being brought to America as a child.,0.04512519900186975,0.031740086041487155,0.13999999999999999,0.32546976629384056,Broockman-support-the DREAM Act main,2.989116062071171,8.832508107430307,0.041169140873517196,0.04310441771066907,-0.12463917467588562,-0.0636665347585806
Broockman,Broockman-support-the DREAM Act,main,"We must keep lit the torch of liberty that has led generations of immigrants to this land, including so many of our ancestors. That includes providing a pathway to citizenship for DREAMers, those undocumented immigrants who were brought here as children.",0.02344839139870931,0.031221742966185476,0.11333333333333337,-0.43726501855988703,Broockman-support-the DREAM Act main,2.878921334788177,-14.756172019530405,0.03696809411744017,0.025797929203073697,0.43302203638577424,0.07525325562089981
Broockman,Broockman-oppose-the DREAM Act,main,"Amnesties are unfair to the millions of people worldwide who apply and wait for their turn to immigrate to the United States legally. If America suddenly awards legal status to aliens unlawfully in the United States, it will be treating them better than aliens abroad who follow America's immigration procedures and patiently await their opportunity to get a visa authorizing them to come to the United States.",0.10621715951009077,0.03240693238480348,0.12666666666666665,0.3840505925968504,Broockman-oppose-the DREAM Act main,0.6310226131173474,8.573271600894985,0.03862660940432879,0.04373328168464367,-2.0856818319976833,-1.9281022061423976
Broockman,Broockman-oppose-the DREAM Act,main,Giving immigration law breakers citizenship is amnesty. It rewards lawbreakers. Amnesty destroys the Rule of Law.,0.0917286134253391,0.03115710608320604,0.08,-0.24607768010705286,Broockman-oppose-the DREAM Act main,-0.37643462117494036,-10.842030470682017,0.031119290843863952,0.029606623253710995,-1.9452808749187434,-1.993830556847268
Broockman,Broockman-oppose-the DREAM Act,main,"Granting citizenship to DREAMers is a radical bill that would reward illegal aliens at the expense of American citizens. It is nothing less than a bold attempt to trade American national security, sovereignty, and well-being for perceived political benefit.",0.10718759997958024,0.031716146564833875,0.16,-0.22081979188979586,Broockman-oppose-the DREAM Act main,1.665158152566268,-10.341968599459781,0.04391026830395401,0.030094337738811955,-1.995114114707323,-2.4307260052281228
Broockman,Broockman-oppose-the DREAM Act,main,"Providing amnesty to illegal immigrants would only attract more illegal immigration at a time when our nation's southern border is porous and under unprecedented strain. Instead of granting sweeping amnesty, the federal government should focus on reducing the unlawfully present immigration population in the U.S. and curbing illegal entry into our country.",0.07656786108948793,0.03081719170428809,0.10666666666666666,0.4443910566796017,Broockman-oppose-the DREAM Act main,0.9766887867654274,11.93564939724643,0.0355738879516528,0.045408429602737214,-1.3302306560312238,-1.0111054824770098
Broockman,Broockman-oppose-the DREAM Act,main,We should not be granting a path to citizenship to anybody here illegally.,0.07093110378645136,0.03128005661928629,0.03333333333333333,-0.3615441772796033,Broockman-oppose-the DREAM Act main,-1.2019725830654806,-13.825911069464118,0.023488841973640807,0.027006578009220645,-1.516693604178426,-1.4042342158085561
Milkman2023,Milkman2023,main,Baseline Message,0.01,4.628714724413247e-4,0.024213333333333323,0.05570000000000001,Milkman2023 main,30.70686827677646,98.7315112745323,0.00964243675905158,0.00937081108506246,-0.7724892594104446,-1.3593166837848238
Milkman2023,Milkman2023,main,Free Transportation,0.0096,0.0011148403473143587,0.03906666666666665,0.11580000000000001,Milkman2023 main,26.431288334380447,95.26027673454315,0.010656522189169826,0.010835840412772413,0.9476892289689548,1.1085357789117904
Milkman2023,Milkman2023,main,Suggested Plan,0.012000000000000002,4.6656725131539187e-4,0.03221333333333334,0.10580000000000002,Milkman2023 main,43.323515048143506,201.04282873594303,0.009431703901040653,0.008981116881031521,-5.504664315205489,-6.470413665891361
Milkman2023,Milkman2023,main,Pharmacy Message,0.010899999999999998,4.643468531173652e-4,0.01961333333333332,0.0685,Milkman2023 main,18.76470848211175,124.045203737908,0.009083207700248756,0.009432582240215714,-3.912575884932383,-3.1601759545323973
Milkman2023,Milkman2023,main,CDC Recommended,0.010700000000000003,4.643468531173652e-4,0.025386666666666658,0.0547,Milkman2023 main,31.62865553641332,94.75675285534638,0.009568974733257142,0.009034857441799632,-2.4357336744069435,-3.5859886785525403
Milkman2023,Milkman2023,main,Holiday Protection,0.007800000000000002,5.158187666225416e-4,0.03423999999999999,0.08190000000000001,Milkman2023 main,51.25831340554515,143.65510678331685,0.010787696698141528,0.010165997693350902,5.792144240319622,4.586877885120173
Milkman2023,Milkman2023,main,Misinformation Resources,0.0075,5.150242712727237e-4,0.013853333333333332,0.06709999999999999,Milkman2023 main,12.335988200387193,115.7227014810719,0.011340522940882553,0.010148038091098262,7.456974661391947,5.141579220246171
Voelkel2025,Voelkel2025,belief,Binding Framing,0.002578332981927004,0.0035487499862552883,0.018037777777777778,NA,Voelkel2025 belief,4.356307109750464,NA,0.014793674099631672,NA,3.442153199018266,NA
Voelkel2025,Voelkel2025,belief,Consensus Framing 1,0.014873427769649781,0.003562858596524443,-0.015628888888888883,NA,Voelkel2025 belief,-8.561192040653417,NA,0.010476450275512864,NA,-1.2341150722136867,NA
Voelkel2025,Voelkel2025,belief,Consensus Framing 2,0.032411460097209174,0.0035720089065962583,0.004726666666666668,NA,Voelkel2025 belief,-7.750482754793338,NA,0.012429713076604102,NA,-5.5939801784104555,NA
Voelkel2025,Voelkel2025,belief,Dire But Solvable Framing,0.006533162173208591,0.0035474512892209958,0.025459999999999997,NA,Voelkel2025 belief,5.335334098681212,NA,0.015579904210071499,NA,2.5502089526504905,NA
Voelkel2025,Voelkel2025,belief,Free Market Framing,0.018741390747255195,0.0035589403824245235,-0.007184444444444445,NA,Voelkel2025 belief,-7.284706234398256,NA,0.011377119594592455,NA,-2.06923138949741,NA
Voelkel2025,Voelkel2025,belief,Gains Framing,0.01255573749837767,0.0035878156565548897,0.031037777777777772,NA,Voelkel2025 belief,5.151334976097133,NA,0.016065630619259412,NA,0.9782813435437285,NA
Voelkel2025,Voelkel2025,belief,High Social Distance Framing,0.005864561518727218,0.0035693278560690713,0.006926666666666662,NA,Voelkel2025 belief,0.2975644689331364,NA,0.01337520441537328,NA,2.104217712552075,NA
Voelkel2025,Voelkel2025,belief,Purity Framing,0.011069233746784988,0.0035754716554927415,0.020237777777777778,NA,Voelkel2025 belief,2.5642893901585855,NA,0.014818388176341872,NA,1.0485761854096443,NA
Voelkel2025,Voelkel2025,belief,System Preservation Framing,0.015849688877044146,0.003563006733211595,0.033015555555555555,NA,Voelkel2025 belief,4.817803603485918,NA,0.0161935014333766,NA,0.09649506219780608,NA
Voelkel2025,Voelkel2025,belief,Warmth Framing,-0.00306742905527872,0.0035996137082055972,-0.11662888888888888,NA,Voelkel2025 belief,-31.548235182774764,NA,-7.393408811499119e-4,NA,0.6467605590071377,NA
Voelkel2025,Voelkel2025,concern,Binding Framing,0.0045777035056081775,0.003520673658255406,-0.027264444444444452,NA,Voelkel2025 concern,-9.044333852241028,NA,0.009401468301172593,NA,1.3701255111371864,NA
Voelkel2025,Voelkel2025,concern,Consensus Framing 1,0.0026609295218418616,0.0035320430306408374,-0.05182,NA,Voelkel2025 concern,-15.42476381210936,NA,0.006605366954666294,NA,1.116758034544322,NA
Voelkel2025,Voelkel2025,concern,Consensus Framing 2,0.013942440731480508,0.0035437191041913767,-0.01586444444444445,NA,Voelkel2025 concern,-8.411187314669073,NA,0.010473950595594856,NA,-0.9787711818872027,NA
Voelkel2025,Voelkel2025,concern,Dire But Solvable Framing,0.017806524360051125,0.003519371768537765,0.05822444444444445,NA,Voelkel2025 concern,11.484413339255214,NA,0.019142491905015907,NA,0.3796039841280685,NA
Voelkel2025,Voelkel2025,concern,Free Market Framing,0.008039988902669737,0.0035281764261845473,0.025024444444444443,NA,Voelkel2025 concern,4.813947345638294,NA,0.01548164359767821,NA,2.109207079266173,NA
Voelkel2025,Voelkel2025,concern,Gains Framing,0.019122152557413792,0.0035607056602825356,0.07064666666666666,NA,Voelkel2025 concern,14.470309827621218,NA,0.020591894825020277,NA,0.4127671332119779,NA
Voelkel2025,Voelkel2025,concern,High Social Distance Framing,0.01318086902150924,0.003542390369391118,-0.027620000000000002,NA,Voelkel2025 concern,-11.51789180945698,NA,0.009092763394655272,NA,-1.1540528288971863,NA
Voelkel2025,Voelkel2025,concern,Purity Framing,0.024635797007920526,0.0035536656609255575,0.06495777777777778,NA,Voelkel2025 concern,11.346588176039987,NA,0.019582625207760083,NA,-1.4219603874733497,NA
Voelkel2025,Voelkel2025,concern,System Preservation Framing,0.02280762816873338,0.0035335205205236147,0.03720222222222221,NA,Voelkel2025 concern,4.0737258974106,NA,0.016445154582622634,NA,-1.800604679994309,NA
Voelkel2025,Voelkel2025,concern,Warmth Framing,-0.007793342851663131,0.003569725799737687,-0.13348666666666667,NA,Voelkel2025 concern,-35.21091839161423,NA,-0.002126939461262445,NA,1.587349759697809,NA
Voelkel2025,Voelkel2025,policies,Binding Framing,3.84724011825348e-4,0.0044031006491742075,9.111111111111039e-5,NA,Voelkel2025 policies,-0.06668321351439108,NA,0.012707751095520083,NA,2.7987157381936965,NA
Voelkel2025,Voelkel2025,policies,Consensus Framing 1,-0.005130058867972103,0.004417336718974609,-0.05479777777777777,NA,Voelkel2025 policies,-11.243815463842425,NA,0.006624533114153051,NA,2.6610133503369724,NA
Voelkel2025,Voelkel2025,policies,Consensus Framing 2,0.01360470777972228,0.004435169152369533,-0.03153111111111111,NA,Voelkel2025 policies,-10.176797623765744,NA,0.008608279622007966,NA,-1.1265473730680426,NA
Voelkel2025,Voelkel2025,policies,Dire But Solvable Framing,0.012322047487873165,0.004401479331780119,0.07200222222222223,NA,Voelkel2025 policies,13.559117341171799,NA,0.021192414256346173,NA,2.0153148748026743,NA
Voelkel2025,Voelkel2025,policies,Free Market Framing,0.009314551311928881,0.004415711238734448,0.0025133333333333375,NA,Voelkel2025 policies,-1.5402315982384722,NA,0.012764357158096016,NA,0.7812571202359365,NA
Voelkel2025,Voelkel2025,policies,Gains Framing,0.009869549383964872,0.0044498532202574045,0.05073555555555557,NA,Voelkel2025 policies,9.183675089675605,NA,0.018586995587143388,NA,1.9590412923045246,NA
Voelkel2025,Voelkel2025,policies,High Social Distance Framing,0.005376256537658908,0.004431832645343591,-0.036531111111111104,NA,Voelkel2025 policies,-9.45599055794694,NA,0.008291136907060476,NA,0.6577144496789958,NA
Voelkel2025,Voelkel2025,policies,Purity Framing,0.017145347564399258,0.0044459728671870655,0.08351333333333333,NA,Voelkel2025 policies,14.927663247509788,NA,0.022358821443316686,NA,1.17262836158871,NA
Voelkel2025,Voelkel2025,policies,System Preservation Framing,0.015370490248458414,0.004422327878251191,0.03346888888888889,NA,Voelkel2025 policies,4.0925049292336695,NA,0.016263519941595635,NA,0.20193656321348336,NA
Voelkel2025,Voelkel2025,policies,Warmth Framing,-0.007648788655091115,0.004471104102557507,-0.11946444444444443,NA,Voelkel2025 policies,-25.008510923598017,NA,-4.67861168293041e-4,NA,1.6060747685768548,NA
Voelkel2025,Voelkel2025,intent,Binding Framing,0.015252190936214336,0.004330744226992166,-0.0015733333333333328,NA,Voelkel2025 intent,-3.885134606814107,NA,0.01213034750972733,NA,-0.7208561076014461,NA
Voelkel2025,Voelkel2025,intent,Consensus Framing 1,0.009968760719893695,0.004343171321555732,-0.06284,NA,Voelkel2025 intent,-16.76396239736945,NA,0.004908683554938149,NA,-1.1650650619840197,NA
Voelkel2025,Voelkel2025,intent,Consensus Framing 2,0.01679619220628998,0.004357501046189729,-0.03850666666666666,NA,Voelkel2025 intent,-12.691416086133675,NA,0.007645182268621387,NA,-2.1000591487339717,NA
Voelkel2025,Voelkel2025,intent,Dire But Solvable Framing,0.02336734309134663,0.004333771248128182,0.048843333333333336,NA,Voelkel2025 intent,5.8784806080824294,NA,0.017771224886476693,NA,-1.2912814000708923,NA
Voelkel2025,Voelkel2025,intent,Free Market Framing,0.014440127888504954,0.004336892449125945,-0.011006666666666675,NA,Voelkel2025 intent,-5.867518010574637,NA,0.011036788759176052,NA,-0.7847414177897838,NA
Voelkel2025,Voelkel2025,intent,Gains Framing,0.023885502436066824,0.004380008869336382,0.07439333333333334,NA,Voelkel2025 intent,11.53144489063991,NA,0.020740721133643284,NA,-0.7179851448337383,NA
Voelkel2025,Voelkel2025,intent,High Social Distance Framing,0.008957854482129225,0.004351131043283243,-0.025439999999999997,NA,Voelkel2025 intent,-7.90549724656731,NA,0.009481763823345596,NA,0.12040762183550399,NA
Voelkel2025,Voelkel2025,intent,Purity Framing,0.03186339870374939,0.004361751695438509,0.08694333333333333,NA,Voelkel2025 intent,12.627939065670832,NA,0.021600213368788698,NA,-2.352996239032558,NA
Voelkel2025,Voelkel2025,intent,System Preservation Framing,0.037008624066650495,0.004346528138344978,0.09662666666666667,NA,Voelkel2025 intent,13.716244483514801,NA,0.02219043307168789,NA,-3.4092016716139115,NA
